Sample date,Weather,Location,Site Reference,Temperature,pH ,Conductivity,Dissolved Oxygen,Turburdity,Nitrite ,Nitrate ,Total Coliforms ,E-Coli,Faecal Streptococci,Ammonium as NH4 ,B.O.D ,C.O.D. ,Phosphate mg/l,Salinity (ppt)
12-Sep-13,,Silbury Road,4,13.7,3.95,1398,13.7,,,,,,,0.5,,,0.1,0.71
12-Sep-13,,Cotswold Rd,7a,13.7,6.59,919,13.7,,,,,,,0.4,,,0.2,0.46
12-Sep-13,,Lynet Way,8,13.5,7.76,732,13.5,,,,,,,,,,0.4,0.36
12-Sep-13,,St Annes Ferry,17,15.9,6.55,784,15.9,,,,,,,0.5,,,0.3,0.39
14-Oct-13,,Silbury Road,4,12.1,8.22,599,72.1,,,,,,,0.5,,,0.1,0.29
14-Oct-13,,Cotswold Rd,7a,12.3,8.71,222.9,82.7,,,,,,,0.4,,,0.1,0.11
14-Oct-13,,Lynet Way,8,11.4,8.29,581,89.2,,,,,,,,,,0.2,0.28
14-Oct-13,,Allison Road,9,11.8,8.45,392.2,87.7,,,,45000,20100,,0.5,,,0.2,0.19
14-Oct-13,,St Annes Ferry,17,12.9,8.24,699,71.8,,,,,,,0.4,,,0.3,0.34
14-Oct-13,,Wade Street,14a,11.8,8.51,437.7,75.4,,,,,,,0.5,,,0.1,0.21
14-Oct-13,,Coombe Dingle,3,11.6,8.42,597,90.9,,,,20100,6200,,0.4,,,0.1,0.29
14-Nov-13,,Silbury Road,4,9.7,7.67,760,Faulty Probe,,,,,,,0.5,,,<0.03,0.37
14-Nov-13,,Cotswold Rd,7a,10.3,7.75,938,Faulty Probe,,,,,,,0.5,,,0.1,0.47
14-Nov-13,,Lynet Way,8,10.3,7.98,591,Faulty Probe,,,,,,,n/a,,,0.1,0.29
14-Nov-13,,Allison Road,9,10.2,7.96,640,Faulty Probe,,,,43000,6000,,0.5,,,0.1,0.31
14-Nov-13,,St Annes Ferry,17,9.4,8.06,630,Faulty Probe,,,,,,,0.4,,,0.1,0.31
14-Nov-13,,Wade Street,14a,9.4,8.03,742,Faulty Probe,,,,,,,0.5,,,0.1,0.36
14-Nov-13,,Coombe Dingle,3,10.2,7.94,858,Faulty Probe,,,,8000,2000,,0.5,,,0.1,0.42
18-Dec-13,,Silbury Road,4,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,,,,0.3,,,<0.03,
18-Dec-13,,Cotswold Rd,7a,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,,,,0.2,,,0.4,
18-Dec-13,,Lynet Way,8,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,,,,0.1,,,n/a,
18-Dec-13,,Allison Road,9,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,20100,5333,,0.2,,,0.2,
18-Dec-13,,St Annes Ferry,17,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,,,,0.2,,,0.3,
18-Dec-13,,Wade Street,14a,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,,,,0.1,,,0.3,
18-Dec-13,,Coombe Dingle,3,Faulty Probe,Faulty Probe,Faulty Probe,Faulty Probe,,,,10900,2700,,0.2,,,0.2,
15-Jan-14,,Silbury Road,4,No data ,No data ,No data ,No data ,,,,,,,0.5,,,<0.03,
15-Jan-14,,Cotswold Rd,7a,No data ,No data ,No data ,No data ,,,,,,,0.7,,,0.2,
15-Jan-14,,Lynet Way,8,No data ,No data ,No data ,No data ,,,,,,,,,,0.1,
15-Jan-14,,Allison Road,9,No data ,No data ,No data ,No data ,,,,12000,4000,,0.4,,,0.1,
15-Jan-14,,St Annes Ferry,17,No data ,No data ,No data ,No data ,,,,,,,0.2,,,0.1,
15-Jan-14,,Wade Street,14a,No data ,No data ,No data ,No data ,,,,,,,0.4,,,0.1,
15-Jan-14,,Coombe Dingle,3,No data ,No data ,No data ,No data ,,,,10000,3000,,,,,,
11-Feb-14,,Silbury Road,4,7.3,7.99,633,No data ,,,,,,,0.5,,,<0.03,0.31
11-Feb-14,,Cotswold Rd,7a,7.7,7.94,533,No data ,,,,,,,0.6,,,0.1,0.26
11-Feb-14,,Lynet Way,8,7,8.19,388.1,No data ,,,,,,,,,,0.1,0.19
11-Feb-14,,Allison Road,9,7.1,8.12,350.7,No data ,,,,89000,19000,,0.2,,,0.1,0.17
11-Feb-14,,St Annes Ferry,17,6.8,7.96,551,No data ,,,,,,,0.3,,,0.1,0.27
11-Feb-14,,Wade Street,14a,7.4,8.08,445,No data ,,,,,,,0.4,,,0.1,0.21
11-Feb-14,,Coombe Dingle,3,8.1,7.89,606,No data ,,,,25000,3000,,0.1,,,0.1,0.30
19-Mar-14,,Silbury Road,4,8.9,7.32,1043,No data ,,,,,,,0.4,,,<0.03,0.52
19-Mar-14,,Cotswold Rd,7a,9.4,7.56,1036,No data ,,,,,,,0.4,,,0.1,0.52
19-Mar-14,,Lynet Way,8,9.2,7.93,731,No data ,,,,,,,0.3,,,0.1,0.36
19-Mar-14,,Allison Road,9,9.7,8.21,739,No data ,,,,27000,1180,,0.4,,,0.1,0.36
19-Mar-14,,St Annes Ferry,17,10.1,8.16,663,No data ,,,,,,,0.4,,,0.2,0.32
19-Mar-14,,Wade Street,14a,9.8,8.15,775,No data ,,,,,,,0.6,,,0.1,0.38
19-Mar-14,,Coombe Dingle,3,10.1,8.12,910,No data ,,,,22000,1450,,0.2,,,0.1,0.45
16-Apr-14,,Silbury Road,4,7.9,7.96,564,No Data ,,,,,,,,,,,
16-Apr-14,,Cotswold Rd,7a,9,8.42,950,No Data ,,,,,,,,,,,
16-Apr-14,,Lynet Way,8,No Data ,No Data ,No Data ,No Data ,,,,,,,,,,,
16-Apr-14,,Allison Road,9,9.6,8.31,761,No Data ,,,,165000,12000,,,,,,
16-Apr-14,,St Annes Ferry,17,12.2,8.33,669,No Data ,,,,,,,,,,,
16-Apr-14,,Wade Street,14a,9.2,8.01,784,No Data ,,,,,,,,,,,
16-Apr-14,,Coombe Dingle,3,10.7,8.37,882,No Data ,,,,2500,320,,,,,,
15-May-14,,Crox Bottom,5,No data,No data,No data,No data,,,,37000,4000,,,,,,
15-May-14,,Manor Woods,6,No data,No data,No data,No data,,,,201000,16000,,,,,,
15-May-14,,Brixham Road,7b,No data,No data,No data,No data,,,,10000,2010,,,,,,
15-May-14,,Allison Road,9,No data,No data,No data,No data,,,,66000,11000,,0.4,,,0.2,No data
15-May-14,,Colliters Brook,4,No data,No data,No data,No data,,,,,,,0.3,,,<0.03,No data
15-May-14,,Cotswold Rd,7a,No data,No data,No data,No data,,,,,,,0.3,,,0.1,No data
15-May-14,,Lynet Way,8,No data,No data,No data,No data,,,,,,,,,,0.1,No data
15-May-14,,St Annes Ferry,17,No data,No data,No data,No data,,,,,,,0.4,,,0.2,No data
19-May-14,,Badocks Wood,2a,No data,No data,No data,No data,,,,4000,1000,,,,,,
19-May-14,,Trowbridge Road,2,No data,No data,No data,No data,,,,201000,1000,,,,,,
19-May-14,,Coombe Dingle,3,No data,No data,No data,No data,,,,78000,9000,,,,,,
19-May-14,,Crow Lane,3a,No data,No data,No data,No data,,,,78000,9000,,,,,,
19-May-14,,Snuff Mills,14,No data,No data,No data,No data,,,,2010,110,,,,,,
19-May-14,,Wade Street,14a,No data,No data,No data,No data,,,,,,,,,,,
19-May-14,,Mina Park ,15,No data,No data,No data,No data,,,,24000,11000,,,,,,
23-Jun-14,,Crox Bottom,5,17.8,7.75,752,49.7,,,,,,,,,,,0.37
23-Jun-14,,Manor Woods,6,16.6,7.98,651,75.1,,,,,,,,,,,0.32
23-Jun-14,,Brixham Road,7b,16.1,8.01,763,70.6,,,,,,,,,,,0.38
23-Jun-14,,Allison Road,9,16.7,8.19,733,86.9,,,,,,,,,,,0.36
23-Jun-14,,Colliters Brook,4,14.3,7.78,1188,64.6,,,,,,,,,,,0.59
23-Jun-14,,Cotswold Rd,7a,14.8,7.85,981,65.5,,,,,,,,,,,0.49
23-Jun-14,,Lynet Way,8,15.5,8.23,801,78.6,,,,,,,,,,,0.40
23-Jun-14,,St Annes Ferry,17,19.2,8.26,702,76.8,,,,,,,,,,,0.34
25-Jun-14,,Badocks Wood,2a,13.3,8.03,767,93.3,,,,36000,3200,,,,,,0.38
25-Jun-14,,Trowbridge Road,2,14.8,8.07,894,70.8,,,,19000,8900,,,,,,0.44
25-Jun-14,,Coombe Dingle,3,14.1,8.01,889,98,,,,34000,5300,,0.3,,,0.2,0.44
25-Jun-14,,Crow Lane,3a,14.6,7.86,959,53.8,,,,53000,7000,,,,,,0.48
25-Jun-14,,Snuff Mills,14,15.9,8.23,764,72.4,,,,1300,201,,,,,,0.38
25-Jun-14,,Wade Street,14a,17,8.29,824,87.5,,,,,,,0.3,,,0.1,0.41
25-Jun-14,,Mina Park ,15,13.9,8.14,993,72.3,,,,8000,1100,,,,,,0.49
11-Jul-14,,Crox Bottom,5,16.7,7.89,700,39.6,,,,2000,1300,,,,,,0.34
11-Jul-14,,Manor Woods,6,16.7,8.08,662,65.7,,,,118000,8000,,,,,,0.32
11-Jul-14,,Brixham Road,7b,14.3,8.04,996,70.7,,,,5000,500,,0.3,,,0.4,0.50
11-Jul-14,,Allison Road,9,15.9,8.04,743,72.2,,,,130000,19000,,0,,,0.1,0.37
11-Jul-14,,Colliters Brook,4,15,7.76,1289,61.3,,,,,,,0.4,,,0.1,0.65
11-Jul-14,,Cotswold Rd,7a,15,7.87,967,70,,,,,,,,,,0.3,0.48
11-Jul-14,,Lynet Way,8,15.9,8.16,800,75.7,,,,,,,0.3,,,0.3,0.39
11-Jul-14,,St Annes Ferry,17,18.7,8.22,711,76.6,,,,,,,,,,,0.35
14-Jul-14,,Badocks Wood,2a,13.8,8.01,818,95.7,,,,3000,1000,,,,,,0.40
14-Jul-14,,Trowbridge Road,2,15.3,8.48,980,63.6,,,,201000,70000,,0.3,,,0.2,0.49
14-Jul-14,,Coombe Dingle,3,14.1,8.03,824,98.3,,,,4000,1000,,,,,,0.41
14-Jul-14,,Crow Lane,3a,15.1,8.07,716,39.2,,,,201000,56000,,,,,,0.35
14-Jul-14,,Snuff Mills,14,16.1,8.34,750,93.9,,,,2000,1000,,0.4,,,0.1,0.37
14-Jul-14,,Wade Street,14a,17.5,8.28,786,129.6,,,,,,,,,,,0.39
14-Jul-14,,Mina Park ,15,14.5,8.12,941,91.5,,,,31000,5000,,,,,,0.47
14-Jul-14,,Eastville Park Lake,13,20.6,8.37,546,129.5,,,,,,,,,,,0.26
14-Jul-14,,Eastville Park Lake,13,21,8.33,506,103.5,,,,,,,,,,,0.24
14-Jul-14,,Eastville Park Lake,13,21.2,8.28,489.9,96.7,,,,,,,,,,,0.24
21-Aug-14,,Crox Bottom,5,,,,,,,,2000,240,,,,,,
21-Aug-14,,Manor Woods,6,,,,,,,,201000,25000,,,,,,
21-Aug-14,,Brixham Road,7b,,,,,,,,22000,890,,,,,,
21-Aug-14,,Allison Road,9,,,,,,,,145000,10000,,0.3,,,0.3,
21-Aug-14,,Colliters Brook,4,,,,,,,,,,,0.4,,,0.1,
21-Aug-14,,Cotswold Rd,7a,,,,,,,,,,,0.4,,,0.1,
21-Aug-14,,Lynet Way,8,,,,,,,,,,,,,,0.3,
21-Aug-14,,St Annes Ferry,17,,,,,,,,,,,0.5,,,0.2,
26-Aug-14,,Badocks Wood,2a,,,,,,,,201000,201000,,,,,,
26-Aug-14,,Trowbridge Road,2,,,,,,,,165000,24000,,,,,,
26-Aug-14,,Coombe Dingle,3,,,,,,,,201000,130000,,0.4,,,0.1,
26-Aug-14,,Crow Lane,3a,,,,,,,,Not sampled,Not sampled,,,,,,
26-Aug-14,,Snuff Mills,14,,,,,,,,201000,43000,,,,,,
26-Aug-14,,Wade Street,14a,,,,,,,,,,,0.4,,,0.1,
26-Aug-14,,Mina Park ,15,,,,,,,,201000,201000,,,,,,
26-Aug-14,,Eastville Park Lake,13,,,,,,,,,,,,,,,
15-Sep-14,,Crox Bottom,5,14.8,7.68,707,74.9,,,,No data,No data,,,,,,0.35
15-Sep-14,,Manor Woods,6,15.5,7.65,629,76,,,,No data,No data,,,,,,0.31
15-Sep-14,,Brixham Road,7b,14,7.56,851,72.1,,,,No data,No data,,,,,,0.42
15-Sep-14,,Allison Road,9,14.2,7.86,595,85.6,,,,No data,No data,,0.4,,,0.4,0.29
15-Sep-14,,Colliters Brook,4,13.8,7.35,1240,65.3,,,,,,,0.4,,,0.1,0.62
15-Sep-14,,Cotswold Rd,7a,14.1,7.43,859,78.1,,,,,,,0.4,,,0.2,0.42
15-Sep-14,,Lynet Way,8,13.9,7.74,688,88.8,,,,,,,,,,0.3,0.34
15-Sep-14,,St Annes Ferry,17,16,7.92,738,88.2,,,,,,,0.5,,,0,0.36
15-Sep-14,,St Georges Park Lake,11,17.4,8.14,414.7,86.6,,,,,,,,,,,0.20
15-Sep-14,,St Georges Park Lake,11,17.3,8.17,413.8,91.9,,,,,,,,,,,0.20
15-Sep-14,,St Georges Park Lake,11,17,8.14,417.8,60.1,,,,,,,,,,,0.20
16-Sep-14,,Badocks Wood,2a,13.6,7.95,851,105,,,,10000,2010,,,,,,0.42
16-Sep-14,,Trowbridge Road,2,14.6,8.01,987,71.8,,,,201000,83000,,,,,,0.49
16-Sep-14,,Coombe Dingle,3,13.3,7.92,883,105.1,,,,6000,890,,0.4,,,0.2,0.44
16-Sep-14,,Crow Lane,3a,14.1,7.88,812,63,,,,130000,14000,,,,,,0.40
16-Sep-14,,Snuff Mills,14,14,8.12,797,117.2,,,,16000,660,,,,,,0.39
16-Sep-14,,Wade Street,14a,15.1,8.18,854,133.2,,,,,,,0.4,,,0.2,0.42
16-Sep-14,,Mina Park ,15,14.8,8.12,1001,104.1,,,,41000,9000,,,,,,0.50
16-Sep-14,,Eastville Park Lake,13,16.7,8.18,508,101.2,,,,,,,,,,,0.25
16-Sep-14,,Eastville Park Lake,13,16.8,8.19,482,114.7,,,,,,,,,,,0.23
16-Sep-14,,Eastville Park Lake,13,17.5,8.18,479.9,89.3,,,,,,,,,,,0.23
18-Sep-14,,St Georges Park Lake,17,,,,48.9,,,,,,,,,,,
18-Sep-14,,St Georges Park Lake,17,,,,73,,,,,,,,,,,
18-Sep-14,,St Georges Park Lake,17,,,,72.5,,,,,,,,,,,
18-Sep-14,,St Georges Park Lake,17,,,,145.8,,,,,,,,,,,
18-Sep-14,,St Georges Park Lake,17,,,,142.1,,,,,,,,,,,
18-Sep-14,,St Georges Park Lake,17,,,,142.4,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,41.6,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,58.7,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,59.9,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,132,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,133.7,,,,,,,,,,,
23-Sep-14,,St Georges Park Lake,17,,,,138,,,,,,,,,,,
01-Oct-14,,St Georges Park Lake,17,,,,64.2,,,,,,,,,,,
01-Oct-14,,St Georges Park Lake,17,,,,59.3,,,,,,,,,,,
01-Oct-14,,St Georges Park Lake,17,,,,57.1,,,,,,,,,,,
02-Oct-14,,St Georges Park Lake,17,,,,16.9,,,,,,,,,,,
02-Oct-14,,St Georges Park Lake,17,,,,35.2,,,,,,,,,,,
02-Oct-14,,St Georges Park Lake,17,,,,37.1,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,29,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,34.9,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,34.8,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,64.5,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,63,,,,,,,,,,,
07-Oct-14,,St Georges Park Lake,17,,,,52.5,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,27.2,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,32.5,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,29,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,59.7,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,67.6,,,,,,,,,,,
09-Oct-14,,St Georges Park Lake,17,,,,62.6,,,,,,,,,,,
15-Oct-14,,St Georges Park Lake,17,,,,55.8,,,,,,,,,,,
15-Oct-14,,St Georges Park Lake,17,,,,61.3,,,,,,,,,,,
15-Oct-14,,St Georges Park Lake,17,,,,54.2,,,,,,,,,,,
16-Oct-14,,St Georges Park Lake,17,,,,11,,,,,,,,,,,
16-Oct-14,,St Georges Park Lake,17,,,,61,,,,,,,,,,,
16-Oct-14,,St Georges Park Lake,17,,,,56.4,,,,,,,,,,,
16-Oct-14,,Silbury Road,4,12.3,7.81,583,93.1,,,,,,,0.3,,,0.1,0.28
16-Oct-14,,Cotswold Rd,7a,13,7.89,589,79.6,,,,,,,0.4,,,0.1,0.29
16-Oct-14,,Lynet Way,8,13,7.94,538,99.4,,,,,,,,,,0.1,0.26
16-Oct-14,,Allison Road,9,13.3,7.99,516,96.1,,,,118000,22000,,0.3,,,0.1,0.25
16-Oct-14,,St Annes Ferry,17,12.2,8.04,626,100.5,,,,,,,0.4,,,0.2,0.31
16-Oct-14,,Wade Street,14a,13.3,8.07,539,66.9,,,,,,,0.4,,,0.1,0.26
16-Oct-14,,Coombe Dingle,3,13,8.16,497.2,98.1,,,,29000,10000,,0.3,,,0.1,0.24
13-Nov-14,,Silbury Road,4,11,8.24,658,104.6,,,,,,,0.2,,,0,0.32
13-Nov-14,,Cotswold Rd,7a,12,8.14,847,85.1,,,,,,,0.2,,,0.1,0.42
13-Nov-14,,Lynet Way,8,,,,,,,,,,,,,,0.1,
13-Nov-14,,Allison Road,9,11.8,8.24,607,110,,,,15000,2000,,0.2,,,0.1,0.30
13-Nov-14,,St Annes Ferry,17,11,8.23,587,117.9,,,,,,,0.2,,,0.2,0.29
13-Nov-14,,Wade Street,14a,11.7,8.24,677,70.3,,,,,,,0.2,,,0.2,0.33
13-Nov-14,,Coombe Dingle,3,11.8,8.18,763,109.3,,,,6000,1180,,0.2,,,0.1,0.38
18-Dec-14,,Silbury Road,4,,,,,,,,,,,0.3,,,0.1,
18-Dec-14,,Cotswold Rd,7a,11.4,7.9,877,68.1,,,,,,,0.4,,,0.1,0.43
18-Dec-14,,Lynet Way,8,,,,,,,,,,,,,,0.1,
18-Dec-14,,Allison Road,9,10.9,8.06,592,132.2,,,,18000,1300,,0.4,,,0.1,0.29
18-Dec-14,,St Annes Ferry,17,8.7,8.06,639,111.5,,,,,,,0.4,,,0.1,0.31
18-Dec-14,,Wade Street,14a,10.1,8.08,616,93.6,,,,,,,0.4,,,0.1,0.30
18-Dec-14,,Coombe Dingle,3,10.9,8.07,808,99.9,,,,5000,480,,0.3,,,0.1,0.40
20-Jan-15,,Silbury Road,4,5.4,8.3,838,109.1,,,,,,,0.5,,,<0.03,0.41
20-Jan-15,,Cotswold Rd,7a,6.6,8.06,1048,92,,,,,,,0.3,,,0.1,0.52
20-Jan-15,,Lynet Way,8,5.4,8.14,658,111.2,,,,,,,,,,0.1,0.32
20-Jan-15,,Allison Road,9,5.7,8.12,667,111.1,,,,8000,1450,,0.2,,,0.1,0.33
20-Jan-15,,St Annes Ferry,17,5.9,8.1,636,108.9,,,,,,,0.3,,,0.1,0.31
20-Jan-15,,Wade Street,14a,5.1,8.12,657,109,,,,,,,0.3,,,0.1,0.32
20-Jan-15,,Coombe Dingle,3,8.3,8.09,853,91.2,,,,4000,830,,0.2,,,0.1,0.42
24-Feb-15,,Silbury Road,4,6.2,8.23,633,129.7,,,,,,,0.1,,,<0.03,0.31
24-Feb-15,,Cotswold Rd,7a,8.1,7.96,787,113,,,,,,,0.2,,,0.1,0.39
24-Feb-15,,Lynet Way,8,,,,,,,,,,,,,,0.1,
24-Feb-15,,Allison Road,9,6.9,8.04,576,131.3,,,,41000,3000,,0.1,,,0.1,0.28
24-Feb-15,,St Annes Ferry,17,6,7.94,550,128.9,,,,,,,0.2,,,0.1,0.27
24-Feb-15,,Wade Street,14a,5.9,8.06,465.3,126.3,,,,,,,0.2,,,0.1,0.22
24-Feb-15,,Coombe Dingle,3,7.5,7.98,683,120.5,,,,15000,2010,,0.1,,,0.1,0.33
17-Mar-15,,Silbury Road,4,7.2,7.62,889,102.9,,,,,,,0,,,0.1,0.44
17-Mar-15,,Cotswold Rd,7a,8.1,7.52,936,119.3,,,,,,,0.2,,,<0.03,0.46
17-Mar-15,,Lynet Way,8,,,,,,,,,,,0.3,,,0.1,
17-Mar-15,,Allison Road,9,7.9,7.68,707,139.7,,,,27000,11000,,,,,0.1,0.35
17-Mar-15,,St Annes Ferry,17,7.7,7.67,681,104.1,,,,,,,0.2,,,0.2,0.33
17-Mar-15,,Wade Street,14a,7.7,7.62,786,113.7,,,,,,,0.3,,,0.1,0.39
17-Mar-15,,Coombe Dingle,3,8.5,7.69,828,118.6,,,,8000,3000,,0.3,,,0.1,0.41
13-Apr-15,,Silbury Road,4,10.2,8.03,1044,90,,,,,,,,,,,0.52
13-Apr-15,,Cotswold Rd,7a,10.8,8.05,875,100.6,,,,,,,,,,,0.43
13-Apr-15,,Lynet Way,8,,,,,,,,,,,,,,,
13-Apr-15,,Allison Road,9,10.7,8.23,814,101.3,,,,24200,6490,,,,,,0.41
13-Apr-15,,St Annes Ferry,17,12.1,8.62,681,107.3,,,,,,,,,,,0.33
13-Apr-15,,Wade Street,14a,11.4,8.36,812,117.4,,,,,,,,,,,0.40
13-Apr-15,,Coombe Dingle,3,10.9,8.38,880,133.9,,,,2360,510,,,,,,0.44
18-May-15,,Crox Bottom,5,12.9,8.22,323.7,96.9,,,,35000,1000,,,,,,0.16
18-May-15,,Manor Woods,6,12.8,8.19,363,94.1,,,,77000,26000,,,,,,0.17
18-May-15,,Brixham Road,7b,12.4,7.88,342.3,75.3,,,,33000,3000,,,,,,0.16
18-May-15,,Allison Road,9,12.7,8.18,234.5,96,,,,195000,38000,,0.26,,,0.12,0.11
18-May-15,,Colliters Brook,4,11.5,7.94,713,89.1,,,,,,,0.24,,,0.03,0.35
18-May-15,,Cotswold Rd,7a,12.4,7.95,287.7,79.1,,,,,,,0.02,,,0.09,0.14
18-May-15,,Lynet Way,8,,,,,,,,,,,,,,0.l,
19-May-15,,St Annes Ferry,17,13.9,8.02,725,88.5,,,,,,,0.39,,,0.17,0.36
19-May-15,,Badocks Wood,2a,10.9,8.13,745,85.5,,,,24200,3873,,,,,,0.37
19-May-15,,Trowbridge Road,2,11.7,8.2,703,77,,,,24200,4352,,,,,,0.35
19-May-15,,Coombe Dingle,3,10.2,8.24,678,93.4,,,,24200,2603,,0.23,,,0.14,0.33
19-May-15,,Crow Lane,3a,10.1,8.18,696,74.3,,,,24200,24200,,,,,,0.34
19-May-15,,Snuff Mills,14,11.3,8.32,394,86.9,,,,24200,24200,,,,,,0.19
19-May-15,,Wade Street,14a,11.8,8.32,576,79.7,,,,,,,0.33,,,0.1,0.28
19-May-15,,Mina Park ,15,11.5,8.2,881,89.2,,,,24200,6131,,,,,,0.44
19-May-15,,St Georges Park Lake,11,14.4,8.01,419.7,56.1,,,,,,,,,,,0.20
19-May-15,,St Georges Park Lake,11,14.3,8.02,416.1,58.6,,,,,,,,,,,0.20
19-May-15,,St Georges Park Lake,11,14.3,7.96,418.9,50.7,,,,,,,,,,,0.20
22-Jun-15,,Crox Bottom,5,15.3,8.03,558,86.2,,,,365000,18500,,,,,,0.27
22-Jun-15,,Manor Woods,6,15.4,8.15,330.1,86.4,,,,579000,26200,,,,,,0.16
22-Jun-15,,Brixham Road,7b,13.7,8.01,693,58.9,,,,770000,206000,,,,,,0.34
22-Jun-15,,Allison Road,9,14.2,8.04,490.5,93.1,,,,866000,72300,,0.2,,,0.3,0.24
22-Jun-15,,Colliters Brook,4,13.4,7.86,1060,52.1,,,,,,,0.2,,,0,0.53
22-Jun-15,,Cotswold Rd,7a,14,8.01,616,60.9,,,,,,,0.2,,,0.2,0.30
22-Jun-15,,Lynet Way,8,,,,,,,,,,,,,,0.1,
24-Jun-15,,St Annes Ferry,17,17.9,8.07,738,73.3,,,,,,,0.3,,,0.3,0.36
24-Jun-15,,Badocks Wood,2a,13.7,8.2,736,91.2,,,,10500,500,,,,,,0.36
24-Jun-15,,Trowbridge Road,2,14.6,8.18,861,49.6,,,,2420000,192000,,,,,,0.43
24-Jun-15,,Coombe Dingle,3,13.4,8.15,755,92.3,,,,17300,3450,,0.1,,,0.1,0.37
24-Jun-15,,Crow Lane,3a,14.1,8.04,946,34.5,,,,12000,24200,,,,,,0.47
24-Jun-15,,Snuff Mills,14,14.6,8.25,774,91.4,,,,3870,160,,,,,,0.38
24-Jun-15,,Wade Street,14a,15.8,8.31,820,104,,,,,,,0.2,,,0.1,0.40
24-Jun-15,,Mina Park ,15,14.2,8.37,929,90.7,,,,5474,1460,,,,,,0.46
16-Jul-15,,Crox Bottom,5,16.7,8.03,590,59.6,,,,>24200,134,,,,,,0.29
16-Jul-15,,Manor Woods,6,16.2,8.1,674,75.7,,,,>24200,6867,,,,,,0.33
16-Jul-15,,Brixham Road,7b,14.6,8.1,758,57.7,,,,>24200,12000,,,,,,0.37
16-Jul-15,,Allison Road,9,15.5,8.16,706,84.8,,,,>24200,9804,,,,,,0.35
16-Jul-15,,Colliters Brook,4,14.1,7.99,1029,50.6,,,,,,,,,,,0.51
16-Jul-15,,Cotswold Rd,7a,14.6,8.02,752,62.3,,,,,,,,,,,0.37
16-Jul-15,,Lynet Way,8,,,,,,,,,,,,,,,
16-Jul-15,,St Annes Ferry,17,17.9,,,,,,,,,,,,,,
22-Jul-15,,Badocks Wood,2a,14.4,7.91,799,75.2,,,,>24000,5790,,,,,,0.39
22-Jul-15,,Trowbridge Road,2,16.1,8.21,427.4,45.9,,,,>24000,19900,,,,,,0.21
22-Jul-15,,Coombe Dingle,3,14.9,8.13,820,92,,,,>24000,12000,,,,,,0.40
22-Jul-15,,Crow Lane,3a,15.5,8.25,714,61.7,,,,>24000,19900,,,,,,0.35
22-Jul-15,,Snuff Mills,14,16,8.22,759,91.2,,,,3450,260,,,,,,0.37
22-Jul-15,,Wade Street,14a,16.4,8.3,751,91.1,,,,,,,,,,,0.37
22-Jul-15,,Mina Park ,15,15.3,8.25,821,74.2,,,,>24000,7700,,,,,,0.40
16-Jul-15,,St Georges Park Lake,11,19.2,8.13,448.9,39.8,,,,,,,,,,,0.22
16-Jul-15,,St Georges Park Lake,11,19.5,8.15,445.6,57.9,,,,,,,,,,,0.21
16-Jul-15,,St Georges Park Lake,11,20.2,8.38,442,96.3,,,,,,,,,,,0.21
22-Jul-15,,Eastville Park Lake,13,20.3,8.19,558,42.4,,,,,,,,,,,0.27
22-Jul-15,,Eastville Park Lake,13,20.3,8.17,558,64.1,,,,,,,,,,,0.27
22-Jul-15,,Eastville Park Lake,13,19.9,8.12,574,56.4,,,,,,,,,,,0.28
10-Aug-15,,Badocks Wood,2a,15.1,8.04,768,74.1,,,,38700,2300,,,,,,0.38
10-Aug-15,,Trowbridge Road,2,16.7,8.46,507,49.4,,,,242000,54800,,,,,0.23,0.25
10-Aug-15,,Coombe Dingle,3,15,8.07,871,95.8,,,,5300,1300,,0.2,,,0.34,0.43
10-Aug-15,,Crow Lane,3a,16.5,8.18,654,48,,,,242000,51700,,,,,,0.32
10-Aug-15,,Snuff Mills,14,15.4,8.17,801,86.8,,,,1300,200,,,,,,0.39
10-Aug-15,,Wade Street,14a,16.1,8.29,850,70.2,,,,,,,0.22,,,0.17,0.42
